## window/bin size 1000000 bp
## assemblyID	chromID	featureID	timeID	chromStartPosition	specificTECount	teCount	totalTELenPerWindow	percentWindow	averageTime	specificTimeTEPercent
## Time units are in millions of years
SODLb	chr7	CACTA_TIR_transposon	11_15	9000000.0	17	84	28565	2.8565	13.05207328833173	0.4817
SODLb	chr7	CACTA_TIR_transposon	11_15	10000000.0	29	83	22008	2.2008	13.36630864895421	0.6721
SODLb	chr7	CACTA_TIR_transposon	11_15	11000000.0	38	107	42931	4.2931	12.87316652286454	1.0996000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	12000000.0	32	95	29625	2.9625	13.019979508196723	1.2031999999999998
SODLb	chr7	CACTA_TIR_transposon	11_15	13000000.0	25	114	48913	4.8913	12.839344262295082	0.6459
SODLb	chr7	CACTA_TIR_transposon	11_15	14000000.0	47	136	52370	5.237	13.158353679804678	1.3341
SODLb	chr7	CACTA_TIR_transposon	11_15	15000000.0	36	96	32168	3.2168	12.946265938069219	1.1532
SODLb	chr7	CACTA_TIR_transposon	11_15	16000000.0	33	85	21618	2.1618	12.456532538499756	0.8418
SODLb	chr7	CACTA_TIR_transposon	11_15	17000000.0	44	125	36035	3.6035	12.604321907600598	1.3492
SODLb	chr7	CACTA_TIR_transposon	11_15	18000000.0	47	120	39493	3.9493	12.731077781653298	1.3045
SODLb	chr7	CACTA_TIR_transposon	11_15	19000000.0	38	94	27302	2.7302	13.050043140638481	1.0076999999999998
SODLb	chr7	CACTA_TIR_transposon	11_15	20000000.0	52	113	35366	3.5366	12.649747793190416	1.7103
SODLb	chr7	CACTA_TIR_transposon	11_15	21000000.0	42	94	25392	2.5392	12.745901639344263	1.1378
SODLb	chr7	CACTA_TIR_transposon	11_15	22000000.0	40	111	42181	4.218100000000001	12.72131147540984	1.0609
SODLb	chr7	CACTA_TIR_transposon	11_15	23000000.0	46	124	40012	4.0012	13.055951532430512	1.0968
SODLb	chr7	CACTA_TIR_transposon	11_15	24000000.0	22	70	19341	1.9341000000000002	12.727272727272732	0.5381
SODLb	chr7	CACTA_TIR_transposon	11_15	25000000.0	37	114	34557	3.4556999999999998	12.875498449268944	0.8670000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	26000000.0	42	107	31510	3.1510000000000002	12.820062451209989	1.0849
SODLb	chr7	CACTA_TIR_transposon	11_15	27000000.0	40	116	43875	4.387499999999999	12.77868852459017	1.172
SODLb	chr7	CACTA_TIR_transposon	11_15	28000000.0	33	98	30634	3.0634	12.31495280675609	1.1352
SODLb	chr7	CACTA_TIR_transposon	11_15	29000000.0	40	100	35002	3.5002	13.032786885245907	1.1695
SODLb	chr7	CACTA_TIR_transposon	11_15	30000000.0	46	95	25041	2.5041	12.637205987170352	1.0841999999999998
SODLb	chr7	CACTA_TIR_transposon	11_15	31000000.0	35	95	31195	3.1195	12.611241217798593	1.3629
SODLb	chr7	CACTA_TIR_transposon	11_15	32000000.0	46	93	28509	2.8508999999999998	12.263007840342123	1.2184
SODLb	chr7	CACTA_TIR_transposon	11_15	33000000.0	32	88	26141	2.6141	12.830430327868855	0.8286
SODLb	chr7	CACTA_TIR_transposon	11_15	34000000.0	40	82	26623	2.6623	12.395491803278693	1.0204
SODLb	chr7	CACTA_TIR_transposon	11_15	35000000.0	38	91	30158	3.0158	12.801984469370147	1.0546
SODLb	chr7	CACTA_TIR_transposon	11_15	36000000.0	21	49	13380	1.3379999999999999	12.50975800156128	0.6698
SODLb	chr7	CACTA_TIR_transposon	11_15	37000000.0	18	35	9824	0.9823999999999999	13.078324225865211	0.5018
SODLb	chr7	CACTA_TIR_transposon	11_15	38000000.0	17	40	10856	1.0856	13.129218900675028	0.5428
SODLb	chr7	CACTA_TIR_transposon	11_15	39000000.0	21	51	12310	1.2309999999999999	12.619047619047622	0.4816
SODLb	chr7	CACTA_TIR_transposon	11_15	40000000.0	28	87	22744	2.2744	12.763466042154567	0.6973
SODLb	chr7	CACTA_TIR_transposon	11_15	41000000.0	39	117	32523	3.2523000000000004	12.812105926860028	0.9589000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	42000000.0	36	97	24084	2.4084000000000003	12.711748633879784	0.8694000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	43000000.0	27	80	26488	2.6488	13.224043715846998	0.7389
SODLb	chr7	CACTA_TIR_transposon	11_15	44000000.0	38	115	34232	3.4232	12.452545297670406	1.0768
SODLb	chr7	CACTA_TIR_transposon	11_15	45000000.0	35	102	35771	3.5770999999999997	12.665105386416862	0.9391
SODLb	chr7	CACTA_TIR_transposon	11_15	46000000.0	53	123	34875	3.4875000000000003	13.045159294772661	1.6705999999999999
SODLb	chr7	CACTA_TIR_transposon	11_15	47000000.0	51	142	45886	4.5886000000000005	12.735454837672775	1.8768
SODLb	chr7	CACTA_TIR_transposon	11_15	48000000.0	42	98	33087	3.3087	12.874707259953166	1.1329
SODLb	chr7	CACTA_TIR_transposon	11_15	49000000.0	59	135	37765	3.7765	12.907752153375938	1.4964
SODLb	chr7	CACTA_TIR_transposon	11_15	50000000.0	42	120	32613	3.2613000000000003	13.128415300546456	1.1723000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	51000000.0	36	94	29385	2.9385000000000003	12.768670309653919	1.0004000000000002
SODLb	chr7	CACTA_TIR_transposon	11_15	52000000.0	36	117	41094	4.1094	13.331056466302368	1.1318
SODLb	chr7	CACTA_TIR_transposon	11_15	53000000.0	42	89	26039	2.6039	12.710772833723652	1.1515
SODLb	chr7	CACTA_TIR_transposon	11_15	54000000.0	55	135	53881	5.3881	12.901639344262298	2.2335000000000003
SODLb	chr7	CACTA_TIR_transposon	11_15	55000000.0	46	130	39912	3.9912	12.865288667141842	1.4347
SODLb	chr7	CACTA_TIR_transposon	11_15	56000000.0	36	103	32158	3.2157999999999998	13.42440801457195	1.0165
SODLb	chr7	CACTA_TIR_transposon	11_15	57000000.0	38	93	34440	3.444	12.88179465056083	1.0627
SODLb	chr7	CACTA_TIR_transposon	11_15	58000000.0	41	134	73047	7.3047	12.836865253898443	1.4255
SODLb	chr7	CACTA_TIR_transposon	11_15	59000000.0	44	123	47458	4.7458	12.98994038748137	1.7871000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	60000000.0	42	108	35918	3.5917999999999997	12.9176424668228	1.4153
SODLb	chr7	CACTA_TIR_transposon	11_15	61000000.0	31	108	44332	4.4332	13.133262823902701	0.7361000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	62000000.0	38	101	31833	3.1833	13.520276100086281	0.9915999999999999
SODLb	chr7	CACTA_TIR_transposon	11_15	63000000.0	30	95	34500	3.45	13.409836065573773	0.7292
SODLb	chr7	CACTA_TIR_transposon	11_15	64000000.0	28	63	19693	1.9692999999999998	13.190866510538644	0.6315000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	65000000.0	29	92	24884	2.4884	13.504804974561901	0.7045
SODLb	chr7	CACTA_TIR_transposon	11_15	66000000.0	36	95	28214	2.8214	13.492714025500913	0.881
SODLb	chr7	CACTA_TIR_transposon	11_15	67000000.0	30	102	35760	3.576	13.486338797814206	0.9407000000000001
SODLb	chr7	CACTA_TIR_transposon	11_15	68000000.0	38	108	29322	2.9322	14.044434857635892	0.7531
SODLb	chr7	CACTA_TIR_transposon	11_15	69000000.0	32	94	34067	3.4067	13.578381147540982	0.6257
SODLb	chr7	CACTA_TIR_transposon	11_15	70000000.0	8	30	5412	0.7521942473540469	13.77049180327869	0.2095914495583708
SODLb	chr7	CACTA_TIR_transposon	16_20	0.0	0	48	6116	0.6116	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	1000000.0	0	7	1877	0.1877	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	3000000.0	33	95	31329	3.1329000000000002	18.87978142076503	0.8281000000000001
SODLb	chr7	CACTA_TIR_transposon	16_20	4000000.0	34	136	42175	4.217499999999999	18.54869816779171	0.8875
SODLb	chr7	CACTA_TIR_transposon	16_20	5000000.0	20	78	20315	2.0315	18.454918032786885	0.47219999999999995
SODLb	chr7	CACTA_TIR_transposon	16_20	6000000.0	30	99	39880	3.988	17.78961748633879	0.8725999999999999
SODLb	chr7	CACTA_TIR_transposon	16_20	7000000.0	14	79	20163	2.0163	18.43091334894613	0.3453
SODLb	chr7	CACTA_TIR_transposon	16_20	8000000.0	17	78	22392	2.2392	19.14657666345226	0.46230000000000004
SODLb	chr7	CACTA_TIR_transposon	16_20	9000000.0	23	84	28565	2.8565	19.00926585887384	0.5886
SODLb	chr7	CACTA_TIR_transposon	16_20	10000000.0	15	83	22008	2.2008	18.092896174863387	0.33540000000000003
SODLb	chr7	CACTA_TIR_transposon	16_20	11000000.0	12	107	42931	4.2931	18.265027322404368	0.4561
SODLb	chr7	CACTA_TIR_transposon	16_20	12000000.0	14	95	29625	2.9625	18.179156908665103	0.4586
SODLb	chr7	CACTA_TIR_transposon	16_20	13000000.0	14	114	48913	4.8913	18.951990632318495	0.3807
SODLb	chr7	CACTA_TIR_transposon	16_20	14000000.0	21	136	52370	5.237	18.762685402029664	0.7089
SODLb	chr7	CACTA_TIR_transposon	16_20	15000000.0	7	96	32168	3.2168	19.33255269320843	0.3192
SODLb	chr7	CACTA_TIR_transposon	16_20	16000000.0	6	85	21618	2.1618	18.852459016393443	0.3042
SODLb	chr7	CACTA_TIR_transposon	16_20	17000000.0	13	125	36035	3.6035	18.764186633039092	0.4018
SODLb	chr7	CACTA_TIR_transposon	16_20	18000000.0	15	120	39493	3.9493	18.650273224043712	0.48729999999999996
SODLb	chr7	CACTA_TIR_transposon	16_20	19000000.0	11	94	27302	2.7302	18.502235469448582	0.3469
SODLb	chr7	CACTA_TIR_transposon	16_20	20000000.0	13	113	35366	3.5366	19.306431273644385	0.5460999999999999
SODLb	chr7	CACTA_TIR_transposon	16_20	21000000.0	13	94	25392	2.5392	18.846153846153847	0.4007
SODLb	chr7	CACTA_TIR_transposon	16_20	22000000.0	22	111	42181	4.218100000000001	18.20044709388971	0.6625
SODLb	chr7	CACTA_TIR_transposon	16_20	23000000.0	18	124	40012	4.0012	18.934426229508198	0.672
SODLb	chr7	CACTA_TIR_transposon	16_20	24000000.0	8	70	19341	1.9341000000000002	18.46311475409836	0.5027
SODLb	chr7	CACTA_TIR_transposon	16_20	25000000.0	8	114	34557	3.4556999999999998	18.975409836065573	0.1626
SODLb	chr7	CACTA_TIR_transposon	16_20	26000000.0	2	107	31510	3.1510000000000002	17.622950819672127	0.0635
SODLb	chr7	CACTA_TIR_transposon	16_20	27000000.0	15	116	43875	4.387499999999999	18.404371584699447	0.5486000000000001
SODLb	chr7	CACTA_TIR_transposon	16_20	28000000.0	9	98	30634	3.0634	18.979963570127506	0.3476
SODLb	chr7	CACTA_TIR_transposon	16_20	29000000.0	13	100	35002	3.5002	19.104665825977296	1.1202
SODLb	chr7	CACTA_TIR_transposon	16_20	30000000.0	6	95	25041	2.5041	17.841530054644807	0.1753
SODLb	chr7	CACTA_TIR_transposon	16_20	31000000.0	6	95	31195	3.1195	18.579234972677593	0.1625
SODLb	chr7	CACTA_TIR_transposon	16_20	32000000.0	5	93	28509	2.8508999999999998	17.409836065573767	0.0683
SODLb	chr7	CACTA_TIR_transposon	16_20	33000000.0	6	88	26141	2.6141	18.292349726775953	0.1431
SODLb	chr7	CACTA_TIR_transposon	16_20	34000000.0	2	82	26623	2.6623	17.540983606557376	0.0409
SODLb	chr7	CACTA_TIR_transposon	16_20	35000000.0	3	91	30158	3.0158	18.333333333333332	0.0841
SODLb	chr7	CACTA_TIR_transposon	16_20	36000000.0	1	49	13380	1.3379999999999999	20.655737704918035	0.0114
SODLb	chr7	CACTA_TIR_transposon	16_20	37000000.0	0	35	9824	0.9823999999999999	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	38000000.0	0	40	10856	1.0856	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	39000000.0	0	51	12310	1.2309999999999999	0	0.0
SODLb	chr7	CACTA_TIR_transposon	16_20	40000000.0	8	87	22744	2.2744	18.965163934426226	0.3153
SODLb	chr7	CACTA_TIR_transposon	16_20	41000000.0	10	117	32523	3.2523000000000004	17.885245901639344	0.27899999999999997
SODLb	chr7	CACTA_TIR_transposon	16_20	42000000.0	8	97	24084	2.4084000000000003	18.760245901639344	0.2567
SODLb	chr7	CACTA_TIR_transposon	16_20	43000000.0	6	80	26488	2.6488	18.142076502732237	0.3376
SODLb	chr7	CACTA_TIR_transposon	16_20	44000000.0	10	115	34232	3.4232	18.50819672131147	0.5146000000000001
SODLb	chr7	CACTA_TIR_transposon	16_20	45000000.0	13	102	35771	3.5770999999999997	18.51828499369483	0.6089
SODLb	chr7	CACTA_TIR_transposon	16_20	46000000.0	10	123	34875	3.4875000000000003	18.34426229508197	0.2995
SODLb	chr7	CACTA_TIR_transposon	16_20	47000000.0	19	142	45886	4.5886000000000005	18.74029335634167	0.6676
SODLb	chr7	CACTA_TIR_transposon	16_20	48000000.0	8	98	33087	3.3087	18.26844262295082	0.5599999999999999
SODLb	chr7	CACTA_TIR_transposon	16_20	49000000.0	10	135	37765	3.7765	19.08196721311475	0.3896
SODLb	chr7	CACTA_TIR_transposon	16_20	50000000.0	13	120	32613	3.2613000000000003	19.337957124842372	0.2882
SODLb	chr7	CACTA_TIR_transposon	16_20	51000000.0	15	94	29385	2.9385000000000003	18.825136612021858	0.4066
SODLb	chr7	CACTA_TIR_transposon	16_20	52000000.0	16	117	41094	4.1094	18.23258196721311	0.6181
SODLb	chr7	CACTA_TIR_transposon	16_20	53000000.0	2	89	26039	2.6039	16.92622950819672	0.06080000000000001
SODLb	chr7	CACTA_TIR_transposon	16_20	54000000.0	21	135	53881	5.3881	18.657298985167834	0.7457
SODLb	chr7	CACTA_TIR_transposon	16_20	55000000.0	16	130	39912	3.9912	18.299180327868854	0.5531999999999999
SODLb	chr7	CACTA_TIR_transposon	16_20	56000000.0	16	103	32158	3.2157999999999998	18.155737704918028	0.4001
SODLb	chr7	CACTA_TIR_transposon	16_20	57000000.0	8	93	34440	3.444	18.42213114754098	0.2798
SODLb	chr7	CACTA_TIR_transposon	16_20	58000000.0	21	134	73047	7.3047	19.496487119437933	0.8007
SODLb	chr7	CACTA_TIR_transposon	16_20	59000000.0	27	123	47458	4.7458	18.436551305403768	0.8508
SODLb	chr7	CACTA_TIR_transposon	16_20	60000000.0	16	108	35918	3.5917999999999997	18.70389344262295	0.4325
SODLb	chr7	CACTA_TIR_transposon	16_20	61000000.0	15	108	44332	4.4332	18.48087431693989	0.395
SODLb	chr7	CACTA_TIR_transposon	16_20	62000000.0	17	101	31833	3.1833	18.64995178399229	0.5841
SODLb	chr7	CACTA_TIR_transposon	16_20	63000000.0	24	95	34500	3.45	18.07035519125683	0.7628
SODLb	chr7	CACTA_TIR_transposon	16_20	64000000.0	10	63	19693	1.9692999999999998	18.65573770491803	0.42979999999999996
SODLb	chr7	CACTA_TIR_transposon	16_20	65000000.0	31	92	24884	2.4884	18.344791115811734	0.89
SODLb	chr7	CACTA_TIR_transposon	16_20	66000000.0	30	95	28214	2.8214	18.295081967213115	0.714
SODLb	chr7	CACTA_TIR_transposon	16_20	67000000.0	31	102	35760	3.576	18.16234796404019	0.7208
SODLb	chr7	CACTA_TIR_transposon	16_20	68000000.0	32	108	29322	2.9322	18.606557377049178	0.9676
SODLb	chr7	CACTA_TIR_transposon	16_20	69000000.0	23	94	34067	3.4067	18.225231646471844	0.6045
SODLb	chr7	CACTA_TIR_transposon	16_20	70000000.0	16	30	5412	0.7521942473540469	18.744877049180324	0.3991688614931306
SODLb	chr7	CACTA_TIR_transposon	21_25	0.0	0	48	6116	0.6116	0	0.0
SODLb	chr7	CACTA_TIR_transposon	21_25	1000000.0	0	7	1877	0.1877	0	0.0
SODLb	chr7	CACTA_TIR_transposon	21_25	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	CACTA_TIR_transposon	21_25	3000000.0	6	95	31329	3.1329000000000002	22.336065573770494	0.147
SODLb	chr7	CACTA_TIR_transposon	21_25	4000000.0	4	136	42175	4.217499999999999	21.94672131147541	0.11399999999999999
SODLb	chr7	CACTA_TIR_transposon	21_25	5000000.0	14	78	20315	2.0315	22.482435597189696	0.40299999999999997
SODLb	chr7	CACTA_TIR_transposon	21_25	6000000.0	6	99	39880	3.988	22.554644808743173	0.1291
SODLb	chr7	CACTA_TIR_transposon	21_25	7000000.0	9	79	20163	2.0163	22.285974499089257	0.24520000000000003
SODLb	chr7	CACTA_TIR_transposon	21_25	8000000.0	7	78	22392	2.2392	22.540983606557376	0.22999999999999998
SODLb	chr7	CACTA_TIR_transposon	21_25	9000000.0	10	84	28565	2.8565	22.57377049180328	0.2666
SODLb	chr7	CACTA_TIR_transposon	21_25	10000000.0	5	83	22008	2.2008	21.91803278688525	0.1655
SODLb	chr7	CACTA_TIR_transposon	21_25	11000000.0	7	107	42931	4.2931	22.915690866510545	0.5018
SODLb	chr7	CACTA_TIR_transposon	21_25	12000000.0	2	95	29625	2.9625	21.967213114754102	0.054299999999999994
SODLb	chr7	CACTA_TIR_transposon	21_25	13000000.0	8	114	48913	4.8913	22.58196721311476	0.2389
SODLb	chr7	CACTA_TIR_transposon	21_25	14000000.0	3	136	52370	5.237	22.459016393442624	0.1114
SODLb	chr7	CACTA_TIR_transposon	21_25	15000000.0	7	96	32168	3.2168	22.50585480093677	0.1313
SODLb	chr7	CACTA_TIR_transposon	21_25	16000000.0	6	85	21618	2.1618	22.404371584699458	0.11900000000000001
SODLb	chr7	CACTA_TIR_transposon	21_25	17000000.0	9	125	36035	3.6035	22.531876138433514	0.4431
SODLb	chr7	CACTA_TIR_transposon	21_25	18000000.0	9	120	39493	3.9493	23.123861566484518	0.3524
SODLb	chr7	CACTA_TIR_transposon	21_25	19000000.0	6	94	27302	2.7302	22.978142076502735	0.2285
SODLb	chr7	CACTA_TIR_transposon	21_25	20000000.0	9	113	35366	3.5366	22.61384335154827	0.2611
SODLb	chr7	CACTA_TIR_transposon	21_25	21000000.0	2	94	25392	2.5392	21.967213114754102	0.0902
SODLb	chr7	CACTA_TIR_transposon	21_25	22000000.0	5	111	42181	4.218100000000001	22.34426229508197	0.3361
SODLb	chr7	CACTA_TIR_transposon	21_25	23000000.0	9	124	40012	4.0012	22.577413479052822	0.39899999999999997
SODLb	chr7	CACTA_TIR_transposon	21_25	24000000.0	2	70	19341	1.9341000000000002	22.66393442622951	0.0571
SODLb	chr7	CACTA_TIR_transposon	21_25	25000000.0	6	114	34557	3.4556999999999998	22.295081967213118	0.2866
SODLb	chr7	CACTA_TIR_transposon	21_25	26000000.0	6	107	31510	3.1510000000000002	22.172131147540984	0.17650000000000002
SODLb	chr7	CACTA_TIR_transposon	21_25	27000000.0	6	116	43875	4.387499999999999	23.183060109289624	0.1578
SODLb	chr7	CACTA_TIR_transposon	21_25	28000000.0	7	98	30634	3.0634	22.529274004683845	0.366
SODLb	chr7	CACTA_TIR_transposon	21_25	29000000.0	4	100	35002	3.5002	22.028688524590166	0.15330000000000002
SODLb	chr7	CACTA_TIR_transposon	21_25	30000000.0	1	95	25041	2.5041	21.557377049180328	0.045399999999999996
SODLb	chr7	CACTA_TIR_transposon	21_25	31000000.0	5	95	31195	3.1195	22.852459016393446	0.2505
SODLb	chr7	CACTA_TIR_transposon	21_25	32000000.0	6	93	28509	2.8508999999999998	22.09016393442623	0.2332
SODLb	chr7	CACTA_TIR_transposon	21_25	33000000.0	2	88	26141	2.6141	21.229508196721312	0.0441
SODLb	chr7	CACTA_TIR_transposon	21_25	34000000.0	3	82	26623	2.6623	22.049180327868854	0.1798
SODLb	chr7	CACTA_TIR_transposon	21_25	35000000.0	5	91	30158	3.0158	22.57377049180328	0.2515
SODLb	chr7	CACTA_TIR_transposon	21_25	36000000.0	1	49	13380	1.3379999999999999	22.622950819672134	0.0225
SODLb	chr7	CACTA_TIR_transposon	21_25	37000000.0	1	35	9824	0.9823999999999999	24.426229508196727	0.0289
SODLb	chr7	CACTA_TIR_transposon	21_25	38000000.0	0	40	10856	1.0856	0	0.0
SODLb	chr7	CACTA_TIR_transposon	21_25	39000000.0	2	51	12310	1.2309999999999999	22.66393442622951	0.0213
SODLb	chr7	CACTA_TIR_transposon	21_25	40000000.0	3	87	22744	2.2744	23.00546448087432	0.1038
SODLb	chr7	CACTA_TIR_transposon	21_25	41000000.0	4	117	32523	3.2523000000000004	21.803278688524593	0.2634
SODLb	chr7	CACTA_TIR_transposon	21_25	42000000.0	2	97	24084	2.4084000000000003	22.5	0.0745
SODLb	chr7	CACTA_TIR_transposon	21_25	43000000.0	4	80	26488	2.6488	21.762295081967213	0.15089999999999998
SODLb	chr7	CACTA_TIR_transposon	21_25	44000000.0	5	115	34232	3.4232	23.50819672131148	0.2815
SODLb	chr7	CACTA_TIR_transposon	21_25	45000000.0	4	102	35771	3.5770999999999997	22.602459016393446	0.21689999999999998
SODLb	chr7	CACTA_TIR_transposon	21_25	46000000.0	5	123	34875	3.4875000000000003	21.491803278688526	0.1778
SODLb	chr7	CACTA_TIR_transposon	21_25	47000000.0	7	142	45886	4.5886000000000005	22.646370023419205	0.21719999999999998
SODLb	chr7	CACTA_TIR_transposon	21_25	48000000.0	0	98	33087	3.3087	0	0.0
SODLb	chr7	CACTA_TIR_transposon	21_25	49000000.0	6	135	37765	3.7765	22.81420765027323	0.2597
SODLb	chr7	CACTA_TIR_transposon	21_25	50000000.0	15	120	32613	3.2613000000000003	22.56284153005465	0.46299999999999997
SODLb	chr7	CACTA_TIR_transposon	21_25	51000000.0	4	94	29385	2.9385000000000003	22.868852459016395	0.10319999999999999
SODLb	chr7	CACTA_TIR_transposon	21_25	52000000.0	6	117	41094	4.1094	22.855191256830604	0.3195
SODLb	chr7	CACTA_TIR_transposon	21_25	53000000.0	7	89	26039	2.6039	21.967213114754106	0.3368
SODLb	chr7	CACTA_TIR_transposon	21_25	54000000.0	7	135	53881	5.3881	23.009367681498826	0.382
SODLb	chr7	CACTA_TIR_transposon	21_25	55000000.0	7	130	39912	3.9912	22.096018735363	0.24589999999999998
SODLb	chr7	CACTA_TIR_transposon	21_25	56000000.0	10	103	32158	3.2157999999999998	22.52459016393443	0.3851
SODLb	chr7	CACTA_TIR_transposon	21_25	57000000.0	7	93	34440	3.444	21.498829039812648	0.321
SODLb	chr7	CACTA_TIR_transposon	21_25	58000000.0	6	134	73047	7.3047	21.98087431693989	0.2151
SODLb	chr7	CACTA_TIR_transposon	21_25	59000000.0	10	123	47458	4.7458	22.77049180327869	0.30860000000000004
SODLb	chr7	CACTA_TIR_transposon	21_25	60000000.0	8	108	35918	3.5917999999999997	21.639344262295083	0.3151
SODLb	chr7	CACTA_TIR_transposon	21_25	61000000.0	10	108	44332	4.4332	22.393442622950822	0.4228
SODLb	chr7	CACTA_TIR_transposon	21_25	62000000.0	14	101	31833	3.1833	22.658079625292743	0.5371
SODLb	chr7	CACTA_TIR_transposon	21_25	63000000.0	5	95	34500	3.45	22.508196721311478	0.11820000000000001
SODLb	chr7	CACTA_TIR_transposon	21_25	64000000.0	9	63	19693	1.9692999999999998	22.868852459016395	0.31679999999999997
SODLb	chr7	CACTA_TIR_transposon	21_25	65000000.0	8	92	24884	2.4884	22.622950819672134	0.2692
SODLb	chr7	CACTA_TIR_transposon	21_25	66000000.0	11	95	28214	2.8214	22.28017883755589	0.4123
SODLb	chr7	CACTA_TIR_transposon	21_25	67000000.0	12	102	35760	3.576	22.20628415300547	0.48589999999999994
SODLb	chr7	CACTA_TIR_transposon	21_25	68000000.0	12	108	29322	2.9322	22.70491803278689	0.3572
SODLb	chr7	CACTA_TIR_transposon	21_25	69000000.0	10	94	34067	3.4067	22.090163934426233	0.22260000000000002
SODLb	chr7	CACTA_TIR_transposon	21_25	70000000.0	2	30	5412	0.7521942473540469	21.393442622950822	0.039055170640518694
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	2000000.0	0	1	91	0.0091	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	3000000.0	0	4	505	0.0505	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	4000000.0	0	5	2712	0.2712	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	5000000.0	1	4	622	0.062200000000000005	0.0	0.0082
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	6000000.0	0	8	4732	0.4732	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	7000000.0	0	7	2621	0.2621	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	8000000.0	0	5	3867	0.38670000000000004	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	9000000.0	0	5	618	0.061799999999999994	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	10000000.0	2	4	1566	0.1566	4.057377049180332	0.07730000000000001
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	11000000.0	0	5	3032	0.3032	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	12000000.0	1	3	1128	0.11280000000000001	5.819672131147537	0.0245
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	13000000.0	0	8	6348	0.6348	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	14000000.0	0	2	319	0.0319	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	15000000.0	0	4	517	0.051699999999999996	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	16000000.0	0	2	1514	0.1514	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	17000000.0	0	4	956	0.0956	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	18000000.0	0	5	2934	0.2934	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	19000000.0	0	6	3819	0.3819	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	20000000.0	0	5	696	0.0696	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	21000000.0	1	3	2741	0.2741	3.9344262295082	0.0453
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	22000000.0	0	2	680	0.068	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	23000000.0	0	9	2521	0.2521	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	24000000.0	0	2	367	0.036699999999999997	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	25000000.0	0	6	7159	0.7159000000000001	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	26000000.0	0	3	1656	0.1656	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	27000000.0	0	3	756	0.0756	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	28000000.0	0	5	3318	0.33180000000000004	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	29000000.0	0	5	3675	0.3675	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	30000000.0	0	2	211	0.0211	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	31000000.0	0	3	716	0.0716	0	0.0
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	32000000.0	1	3	1794	0.1794	5.983606557377045	0.0082
SODLb	chr7	Tc1_Mariner_TIR_transposon	0_5	33000000.0	0	2	668	0.0668	0	0.0
