## window/bin size 1000000 bp
## assemblyID	chromID	featureID	timeID	chromStartPosition	specificTECount	teCount	totalTELenPerWindow	percentWindow	averageTime	specificTimeTEPercent
## Time units are in millions of years
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	33000000.0	0	6	71478	7.1478	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	34000000.0	0	7	69396	6.9395999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	35000000.0	0	5	50698	5.0698	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	36000000.0	0	1	7089	0.7089	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	37000000.0	0	1	10077	1.0076999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	38000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	39000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	40000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	41000000.0	0	4	42253	4.2253	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	42000000.0	0	6	65449	6.544899999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	43000000.0	0	5	50594	5.0594	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	44000000.0	0	1	10175	1.0175	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	45000000.0	0	10	86104	8.6104	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	46000000.0	0	3	38972	3.8971999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	47000000.0	0	7	66074	6.607399999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	48000000.0	0	8	68097	6.8097	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	49000000.0	0	5	50880	5.088	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	50000000.0	0	5	50823	5.0823	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	51000000.0	0	6	56060	5.606	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	52000000.0	0	6	59645	5.964499999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	53000000.0	0	10	91225	9.1225	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	54000000.0	0	7	71253	7.125299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	55000000.0	0	7	75193	7.519299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	56000000.0	0	6	45506	4.5506	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	57000000.0	0	8	61109	6.1109	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	58000000.0	0	7	50087	5.0087	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	59000000.0	0	6	45330	4.533	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	60000000.0	0	4	36383	3.6383	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	61000000.0	0	5	40844	4.0844	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	62000000.0	0	5	48176	4.8176	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	63000000.0	0	6	46818	4.6818	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	64000000.0	0	1	6971	0.6970999999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	65000000.0	0	6	60981	6.0981	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	66000000.0	0	6	36719	3.6719	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	67000000.0	0	7	41348	4.1348	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	68000000.0	0	4	27767	2.7767	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	69000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	16_20	70000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	3000000.0	0	3	19765	1.9765000000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	4000000.0	0	6	46975	4.697500000000001	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	5000000.0	0	8	54402	5.4402	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	6000000.0	0	5	28302	2.8302	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	7000000.0	0	9	68513	6.8513	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	8000000.0	0	6	55288	5.5287999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	9000000.0	0	5	40119	4.0119	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	10000000.0	0	5	28760	2.876	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	11000000.0	0	8	53527	5.3527	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	12000000.0	0	9	58171	5.8171	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	13000000.0	0	5	47197	4.7197000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	14000000.0	0	4	49215	4.9215	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	15000000.0	0	2	17174	1.7173999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	16000000.0	0	8	78132	7.813199999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	17000000.0	0	3	31209	3.1209000000000002	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	18000000.0	0	8	80811	8.0811	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	19000000.0	0	6	52287	5.2287	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	20000000.0	0	5	39047	3.9047	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	21000000.0	0	6	51770	5.177	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	22000000.0	0	4	35964	3.5964000000000005	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	23000000.0	0	5	52355	5.2355	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	24000000.0	0	2	15207	1.5207	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	25000000.0	0	8	72864	7.2863999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	26000000.0	0	5	50238	5.0238	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	27000000.0	0	5	53333	5.3332999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	28000000.0	0	4	31643	3.1643	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	29000000.0	0	3	29081	2.9081	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	30000000.0	0	4	46943	4.6943	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	31000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	32000000.0	0	3	23313	2.3313	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	33000000.0	0	6	71478	7.1478	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	34000000.0	0	7	69396	6.9395999999999995	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	35000000.0	0	5	50698	5.0698	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	36000000.0	0	1	7089	0.7089	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	37000000.0	0	1	10077	1.0076999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	38000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	39000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	40000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	41000000.0	0	4	42253	4.2253	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	42000000.0	0	6	65449	6.544899999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	43000000.0	0	5	50594	5.0594	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	44000000.0	0	1	10175	1.0175	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	45000000.0	0	10	86104	8.6104	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	46000000.0	0	3	38972	3.8971999999999998	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	47000000.0	0	7	66074	6.607399999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	48000000.0	0	8	68097	6.8097	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	49000000.0	0	5	50880	5.088	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	50000000.0	0	5	50823	5.0823	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	51000000.0	0	6	56060	5.606	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	52000000.0	0	6	59645	5.964499999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	53000000.0	0	10	91225	9.1225	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	54000000.0	0	7	71253	7.125299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	55000000.0	0	7	75193	7.519299999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	56000000.0	0	6	45506	4.5506	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	57000000.0	0	8	61109	6.1109	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	58000000.0	0	7	50087	5.0087	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	59000000.0	0	6	45330	4.533	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	60000000.0	0	4	36383	3.6383	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	61000000.0	0	5	40844	4.0844	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	62000000.0	0	5	48176	4.8176	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	63000000.0	0	6	46818	4.6818	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	64000000.0	0	1	6971	0.6970999999999999	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	65000000.0	0	6	60981	6.0981	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	66000000.0	0	6	36719	3.6719	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	67000000.0	0	7	41348	4.1348	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	68000000.0	0	4	27767	2.7767	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	69000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	Ty1_LTR_retrotransposon	21_25	70000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	0_5	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	0_5	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	0_5	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	0_5	3000000.0	1	1	1478	0.1478	3.1639344262295053	0.1478
SODLb	chr7	unknown_LTR_retrotransposon	0_5	4000000.0	1	1	10090	1.009	0.0	1.009
SODLb	chr7	unknown_LTR_retrotransposon	0_5	5000000.0	3	3	22364	2.2363999999999997	0.019125683060110216	2.2363999999999997
SODLb	chr7	unknown_LTR_retrotransposon	0_5	6000000.0	1	1	9695	0.9695	0.1065573770491777	0.9695
SODLb	chr7	unknown_LTR_retrotransposon	0_5	7000000.0	3	3	30280	3.028	0.1557377049180308	3.028
SODLb	chr7	unknown_LTR_retrotransposon	0_5	8000000.0	4	4	34723	3.4722999999999997	0.0307377049180294	3.4722999999999997
SODLb	chr7	unknown_LTR_retrotransposon	0_5	9000000.0	4	4	25728	2.5728	0.3032786885245909	2.5728
SODLb	chr7	unknown_LTR_retrotransposon	0_5	10000000.0	6	6	46648	4.6648000000000005	0.28278688524590084	4.6648000000000005
SODLb	chr7	unknown_LTR_retrotransposon	0_5	11000000.0	8	8	73472	7.3472	0.8637295081967208	7.3472
SODLb	chr7	unknown_LTR_retrotransposon	0_5	12000000.0	9	9	89116	8.9116	0.9471766848816028	8.9116
SODLb	chr7	unknown_LTR_retrotransposon	0_5	13000000.0	7	7	71419	7.1419	0.4262295081967212	7.1419
SODLb	chr7	unknown_LTR_retrotransposon	0_5	14000000.0	6	6	59007	5.9007	0.9426229508196715	5.9007
SODLb	chr7	unknown_LTR_retrotransposon	0_5	15000000.0	4	4	35513	3.5513000000000003	0.8975409836065563	3.5513000000000003
SODLb	chr7	unknown_LTR_retrotransposon	0_5	16000000.0	2	2	20355	2.0355000000000003	0.7581967213114738	2.0355000000000003
SODLb	chr7	unknown_LTR_retrotransposon	0_5	17000000.0	8	8	84017	8.4017	1.5788934426229508	8.4017
SODLb	chr7	unknown_LTR_retrotransposon	0_5	18000000.0	6	6	60838	6.0838	1.1543715846994538	6.0838
SODLb	chr7	unknown_LTR_retrotransposon	0_5	19000000.0	6	6	61148	6.1148	1.0204918032786885	6.1148
SODLb	chr7	unknown_LTR_retrotransposon	0_5	20000000.0	9	9	74076	7.4076	0.7094717668488149	7.4076
SODLb	chr7	unknown_LTR_retrotransposon	0_5	21000000.0	4	4	36220	3.6220000000000003	1.0204918032786876	3.6220000000000003
SODLb	chr7	unknown_LTR_retrotransposon	0_5	22000000.0	9	9	89401	8.9401	1.0546448087431697	8.9401
SODLb	chr7	unknown_LTR_retrotransposon	0_5	23000000.0	8	8	83851	8.3851	1.2930327868852434	8.3851
SODLb	chr7	unknown_LTR_retrotransposon	0_5	24000000.0	11	11	113954	11.3954	0.9292101341281671	11.3954
SODLb	chr7	unknown_LTR_retrotransposon	0_5	25000000.0	7	7	65093	6.5093	0.7611241217798602	6.5093
SODLb	chr7	unknown_LTR_retrotransposon	0_5	26000000.0	12	12	121286	12.1286	0.6912568306010932	12.1286
SODLb	chr7	unknown_LTR_retrotransposon	0_5	27000000.0	7	7	66100	6.61	0.6334894613583127	6.61
SODLb	chr7	unknown_LTR_retrotransposon	0_5	28000000.0	9	9	90764	9.0764	0.9644808743169399	9.0764
SODLb	chr7	unknown_LTR_retrotransposon	0_5	29000000.0	7	7	69974	6.9974	1.0386416861826697	6.9974
SODLb	chr7	unknown_LTR_retrotransposon	0_5	30000000.0	5	5	49930	4.993	1.100000000000001	4.993
SODLb	chr7	unknown_LTR_retrotransposon	0_5	31000000.0	3	3	35730	3.573	1.7349726775956285	3.573
SODLb	chr7	unknown_LTR_retrotransposon	0_5	32000000.0	6	6	60743	6.0743	0.823770491803279	6.0743
SODLb	chr7	unknown_LTR_retrotransposon	0_5	33000000.0	5	5	42082	4.2082	1.2918032786885243	4.2082
SODLb	chr7	unknown_LTR_retrotransposon	0_5	34000000.0	10	10	92103	9.2103	1.0622950819672135	9.2103
SODLb	chr7	unknown_LTR_retrotransposon	0_5	35000000.0	7	7	69354	6.9354	0.8372365339578456	6.9354
SODLb	chr7	unknown_LTR_retrotransposon	0_5	36000000.0	4	4	41044	4.1044	0.5327868852458999	4.1044
SODLb	chr7	unknown_LTR_retrotransposon	0_5	37000000.0	3	3	30195	3.0195	0.1174863387978134	3.0195
SODLb	chr7	unknown_LTR_retrotransposon	0_5	38000000.0	3	3	29942	2.9942	0.2786885245901636	2.9942
SODLb	chr7	unknown_LTR_retrotransposon	0_5	39000000.0	2	2	20056	2.0056000000000003	0.25819672131147425	2.0056000000000003
SODLb	chr7	unknown_LTR_retrotransposon	0_5	40000000.0	8	8	79793	7.9793	1.2161885245901642	7.9793
SODLb	chr7	unknown_LTR_retrotransposon	0_5	41000000.0	5	5	45490	4.549	0.7049180327868859	4.549
SODLb	chr7	unknown_LTR_retrotransposon	0_5	42000000.0	1	1	12161	1.2161	5.475409836065571	1.2161
SODLb	chr7	unknown_LTR_retrotransposon	0_5	43000000.0	3	3	25831	2.5831	0.3224043715846973	2.5831
SODLb	chr7	unknown_LTR_retrotransposon	0_5	44000000.0	9	9	85096	8.5096	1.2695810564663033	8.5096
SODLb	chr7	unknown_LTR_retrotransposon	0_5	45000000.0	6	6	60772	6.0772	0.9002732240437151	6.0772
SODLb	chr7	unknown_LTR_retrotransposon	0_5	46000000.0	11	11	103675	10.3675	0.5953800298062583	10.3675
SODLb	chr7	unknown_LTR_retrotransposon	0_5	47000000.0	10	10	97624	9.7624	1.0098360655737704	9.7624
SODLb	chr7	unknown_LTR_retrotransposon	0_5	48000000.0	6	6	59047	5.9047	0.47950819672131173	5.9047
SODLb	chr7	unknown_LTR_retrotransposon	0_5	49000000.0	10	10	96702	9.6702	1.0754098360655737	9.6702
SODLb	chr7	unknown_LTR_retrotransposon	0_5	50000000.0	4	4	42666	4.2666	0.5983606557377027	4.2666
SODLb	chr7	unknown_LTR_retrotransposon	0_5	51000000.0	7	7	73554	7.3553999999999995	1.1779859484777522	7.3553999999999995
SODLb	chr7	unknown_LTR_retrotransposon	0_5	52000000.0	4	4	40244	4.0244	0.8668032786885247	4.0244
SODLb	chr7	unknown_LTR_retrotransposon	0_5	53000000.0	6	6	60673	6.0672999999999995	0.5819672131147536	6.0672999999999995
SODLb	chr7	unknown_LTR_retrotransposon	0_5	54000000.0	11	11	98025	9.8025	1.181818181818182	9.8025
SODLb	chr7	unknown_LTR_retrotransposon	0_5	55000000.0	9	9	89002	8.9002	1.075591985428051	8.9002
SODLb	chr7	unknown_LTR_retrotransposon	0_5	56000000.0	1	1	10025	1.0025	0.42622950819671984	1.0025
SODLb	chr7	unknown_LTR_retrotransposon	0_5	57000000.0	4	4	35822	3.5822	0.8319672131147513	3.5822
SODLb	chr7	unknown_LTR_retrotransposon	0_5	58000000.0	7	7	71563	7.1563	1.9016393442622948	7.1563
SODLb	chr7	unknown_LTR_retrotransposon	0_5	59000000.0	7	7	65692	6.5692	1.1580796252927397	6.5692
SODLb	chr7	unknown_LTR_retrotransposon	0_5	60000000.0	11	11	95524	9.5524	0.6140089418777936	9.5524
SODLb	chr7	unknown_LTR_retrotransposon	0_5	61000000.0	5	5	47649	4.7649	0.6393442622950807	4.7649
SODLb	chr7	unknown_LTR_retrotransposon	0_5	62000000.0	1	1	10247	1.0247	0.3852459016393473	1.0247
SODLb	chr7	unknown_LTR_retrotransposon	0_5	63000000.0	5	5	50449	5.0449	0.39999999999999963	5.0449
SODLb	chr7	unknown_LTR_retrotransposon	0_5	64000000.0	9	9	68526	6.852600000000001	0.4845173041894355	6.852600000000001
SODLb	chr7	unknown_LTR_retrotransposon	0_5	65000000.0	3	3	25525	2.5524999999999998	0.5628415300546435	2.5524999999999998
SODLb	chr7	unknown_LTR_retrotransposon	0_5	66000000.0	4	4	23330	2.333	0.5122950819672136	2.333
SODLb	chr7	unknown_LTR_retrotransposon	0_5	67000000.0	2	2	15329	1.5329000000000002	0.20491803278688542	1.5329000000000002
SODLb	chr7	unknown_LTR_retrotransposon	0_5	68000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	0_5	69000000.0	4	4	34896	3.4896000000000003	0.030737704918033952	3.4896000000000003
SODLb	chr7	unknown_LTR_retrotransposon	0_5	70000000.0	2	2	9567	1.3296826246186562	0.6598360655737707	1.3296826246186562
SODLb	chr7	unknown_LTR_retrotransposon	6_10	0.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	1000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	2000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	3000000.0	0	1	1478	0.1478	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	4000000.0	0	1	10090	1.009	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	5000000.0	0	3	22364	2.2363999999999997	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	6000000.0	0	1	9695	0.9695	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	7000000.0	0	3	30280	3.028	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	8000000.0	0	4	34723	3.4722999999999997	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	9000000.0	0	4	25728	2.5728	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	10000000.0	0	6	46648	4.6648000000000005	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	11000000.0	0	8	73472	7.3472	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	12000000.0	0	9	89116	8.9116	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	13000000.0	0	7	71419	7.1419	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	14000000.0	0	6	59007	5.9007	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	15000000.0	0	4	35513	3.5513000000000003	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	16000000.0	0	2	20355	2.0355000000000003	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	17000000.0	0	8	84017	8.4017	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	18000000.0	0	6	60838	6.0838	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	19000000.0	0	6	61148	6.1148	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	20000000.0	0	9	74076	7.4076	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	21000000.0	0	4	36220	3.6220000000000003	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	22000000.0	0	9	89401	8.9401	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	23000000.0	0	8	83851	8.3851	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	24000000.0	0	11	113954	11.3954	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	25000000.0	0	7	65093	6.5093	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	26000000.0	0	12	121286	12.1286	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	27000000.0	0	7	66100	6.61	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	28000000.0	0	9	90764	9.0764	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	29000000.0	0	7	69974	6.9974	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	30000000.0	0	5	49930	4.993	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	31000000.0	0	3	35730	3.573	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	32000000.0	0	6	60743	6.0743	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	33000000.0	0	5	42082	4.2082	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	34000000.0	0	10	92103	9.2103	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	35000000.0	0	7	69354	6.9354	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	36000000.0	0	4	41044	4.1044	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	37000000.0	0	3	30195	3.0195	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	38000000.0	0	3	29942	2.9942	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	39000000.0	0	2	20056	2.0056000000000003	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	40000000.0	0	8	79793	7.9793	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	41000000.0	0	5	45490	4.549	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	42000000.0	0	1	12161	1.2161	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	43000000.0	0	3	25831	2.5831	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	44000000.0	0	9	85096	8.5096	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	45000000.0	0	6	60772	6.0772	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	46000000.0	0	11	103675	10.3675	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	47000000.0	0	10	97624	9.7624	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	48000000.0	0	6	59047	5.9047	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	49000000.0	0	10	96702	9.6702	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	50000000.0	0	4	42666	4.2666	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	51000000.0	0	7	73554	7.3553999999999995	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	52000000.0	0	4	40244	4.0244	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	53000000.0	0	6	60673	6.0672999999999995	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	54000000.0	0	11	98025	9.8025	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	55000000.0	0	9	89002	8.9002	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	56000000.0	0	1	10025	1.0025	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	57000000.0	0	4	35822	3.5822	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	58000000.0	0	7	71563	7.1563	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	59000000.0	0	7	65692	6.5692	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	60000000.0	0	11	95524	9.5524	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	61000000.0	0	5	47649	4.7649	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	62000000.0	0	1	10247	1.0247	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	63000000.0	0	5	50449	5.0449	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	64000000.0	0	9	68526	6.852600000000001	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	65000000.0	0	3	25525	2.5524999999999998	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	66000000.0	0	4	23330	2.333	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	67000000.0	0	2	15329	1.5329000000000002	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	68000000.0	0	0	0	0.0	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	69000000.0	0	4	34896	3.4896000000000003	0	0.0
SODLb	chr7	unknown_LTR_retrotransposon	6_10	70000000.0	0	2	9567	1.3296826246186562	0	0.0
